Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3x1zkKlLRzqJtvv2dGtpoM,"All I Want","All I Want","Ciaran McAuley,Clare Stagg",2019-08-02,228321,34,killbottt,2024-04-16T09:49:45Z,"irish electronic,progressive uplifting trance,trance,uplifting trance,vocal trance","Nocturnal Knights Music",0.42,0.945,0,-6.538,1,0.177,0.00358,0.00633,0.248,0.138,135.839,4
6ueUBDRT1yJuAyy4tPmC5v,"Silence","Silence","Roman Messer,Cari",2022-03-11,316739,25,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.485,0.983,9,-4.366,0,0.173,0.000252,0.0796,0.299,0.121,138.012,4
7pXHXOI1M96yaoHRGvggAg,"I've Been Gone So Long (Original Mix)","I've Been Gone So Long","Talla 2XLC,Christina Novelli",2021-07-02,241739,19,killbottt,2024-04-16T09:49:45Z,"bubble trance,frankfurt electronic,german techno,trance,uplifting trance,vocal trance","That's Trance!",0.485,0.943,6,-5.253,0,0.0757,0.0177,0.0000012,0.127,0.162,137.975,4
45lKCNqxcO0mkJ57amYxNe,"River Flows in You","River Flows in You","Miyuki",2022-03-11,223846,24,killbottt,2024-04-16T09:49:45Z,"","AVA White",0.306,0.984,9,-5.616,1,0.0629,0.000958,0.959,0.113,0.0551,138,4
0ilIPsfw74T0m0GAKp4Fxi,"Allegiance","Allegiance","Daniel Cesana",2021-03-05,234451,16,killbottt,2024-04-16T09:49:45Z,"","Ablazing Records",0.479,0.963,6,-6.871,0,0.0672,0.000387,0.931,0.107,0.202,139.979,4
6yzXdUdns3nX1nalttTGws,"Time & Space","Time & Space","Ehren Stowers",2021-02-05,207539,27,killbottt,2024-04-16T09:49:45Z,"progressive trance","Armada Captivating",0.379,0.972,2,-4.559,0,0.0408,0.00133,0.902,0.0431,0.267,137.987,4
3XpEy0vEJWIBhgp1F4vnWx,"Emotions vs Reality","Emotions vs Reality","Woody van Eyden,FAWZY",2019-08-23,212503,22,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,uplifting trance","Who's Afraid Of 138?!",0.411,0.974,9,-7.242,0,0.0794,0.00248,0.644,0.195,0.193,140.009,4
7xpY4x0VGbakVNffUZSfZr,"Now We Are Free - Radio Edit","Now We Are Free","Nicholson,Emoiryah",2021-06-04,318260,24,killbottt,2024-04-16T09:49:45Z,"hard trance","Tidy Two",0.462,0.941,6,-7.926,0,0.0685,0.00376,0.69,0.273,0.0658,138.014,4
41LgQuSZR07C5Uo8YaPVZt,"Lift Me","Lift Me","Dreamseekers",2021-09-10,195000,13,killbottt,2024-04-16T09:49:45Z,"","Nocturnal Knights Music",0.428,0.955,4,-5.345,1,0.0508,0.000335,0.816,0.0986,0.237,137.989,4
3swIbjvy1Bs3ocAfJjMTcE,"In Our Blood - XiJaro & Pitch Remix","In Our Blood (XiJaro & Pitch Remix)","Binary Finary,Kinética,Audrey Gallagher,XiJaro & Pitch",2021-01-22,210000,18,killbottt,2024-04-16T09:49:45Z,"acid trance,algorave,bubble trance,trance,uplifting trance,vocal trance,dutch trance","Nocturnal Knights Music",0.462,0.989,11,-4.384,1,0.251,0.000142,0.871,0.199,0.142,139.943,4
2Td1CIAQuJCyxvVZCks3Tc,"Creatures of the Night - Adam Ellis Remix","Collected Works","Menno de Jong,Noire Lee,Adam Ellis",2021-01-08,470656,21,killbottt,2024-04-16T09:49:45Z,"dutch trance,trance,uplifting trance,progressive trance,progressive uplifting trance","Black Hole Recordings",0.501,0.943,2,-5.931,1,0.0444,0.000282,0.319,0.173,0.109,139.981,4
2CLF6goFaTYQBUlRC0JZgR,"Desire","Desire","Husman",2021-09-06,156923,35,killbottt,2024-04-16T09:49:45Z,"big room,progressive uplifting trance,sky room","Rave Culture",0.565,0.928,3,-3.16,0,0.0576,0.0243,0.81,0.136,0.138,129.944,4
0mszeXZFLWHTS6a4UoJ8rn,"Bohemia","Bohemia","Allen Watts,Yoshi & Razner",2022-04-01,214263,21,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Who's Afraid Of 138?!",0.41,0.969,1,-5.853,1,0.0814,0.000723,0.978,0.697,0.237,139.991,4
0FGBy4g4hBxjkyLGqBvmp5,"Life In Trance","Life in Trance","Sam Laxton",2022-03-04,210000,13,killbottt,2024-04-16T09:49:45Z,"deep filthstep,progressive trance,progressive uplifting trance,uplifting trance","Pure Trance NEON",0.442,0.988,1,-4.354,0,0.076,0.00122,0.975,0.43,0.231,135.989,4
0m7KakvQvR5klvX1OtvZM0,"Stay Focused","Stay Focused","AVAO",2022-10-28,143804,28,killbottt,2024-04-16T09:49:45Z,"","A State Of Trance",0.524,0.916,1,-6,0,0.0589,0.00151,0.661,0.132,0.291,138.006,4
1gCDX4R3SrlfJfMuV7bDuQ,"Phoenix - Extended Mix","Phoenix","Daniel Cesana",2020-08-28,453294,1,killbottt,2024-04-16T09:49:45Z,"","Ablazing Records",0.434,0.993,5,-6.522,0,0.154,0.0000602,0.833,0.358,0.0692,139.97,4
4FL1B1f5OwS2Avr4uBiCdN,"Sign Of Life","Sign Of Life","Darren Porter",2020-02-21,204857,12,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,trance,uplifting trance","Nocturnal Knights Music",0.362,1,6,-6.866,0,0.118,0.000594,0.897,0.316,0.145,140.002,4
5tzignLu7zl4FYA98LQykU,"Frozen","Frozen","Natalie Gioia,Ultimate,Moonsouls",2020-06-05,368700,5,killbottt,2024-04-16T09:49:45Z,"ukrainian edm,vocal trance,progressive trance,progressive uplifting trance,russian trance,uplifting trance","Regenerate Records",0.537,0.97,7,-6.627,0,0.104,0.00431,0.569,0.18,0.131,137.979,4
6IRFUWwQ4UUYFvJEtb03Ku,"Libertà - NoMosk Remix","Libertà (NoMosk Remix)","Corrado Baggieri,NoMosk",2021-03-05,221640,3,killbottt,2024-04-16T09:49:45Z,"russian trance","Suanda Music",0.482,0.985,11,-4.84,0,0.101,0.00243,0.943,0.271,0.0374,139.994,4
4irqR9GbvRUDmLiJuSGRh6,"Under My Skin","Under My Skin","Shogun,Jennifer Rene",2021-10-15,220588,12,killbottt,2024-04-16T09:49:45Z,"progressive house,trance,uplifting trance,vocal trance","Serendipity Muzik",0.495,0.883,1,-5.823,0,0.0415,0.0116,0.00373,0.292,0.0593,135.95,4
5az8BaEROoZRg1LoZWtTZO,"GDL - Yoshi & Razner Remix","GDL (Yoshi & Razner Remix)","Allen Watts,Yoshi & Razner",2021-11-26,198689,16,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Armada Captivating",0.339,0.994,7,-5.064,0,0.0913,0.00139,0.858,0.643,0.297,139.993,4
3Ayvv4DrZBw074c77bwjXM,"Give Me Life","Give Me Life","DRYM,GXD,Linney",2021-07-30,220000,21,killbottt,2024-04-16T09:49:45Z,"progressive trance,trance,uplifting trance","Valteon",0.435,0.973,3,-6.165,0,0.0544,0.00019,0.0395,0.104,0.0544,138.008,4
38tl3bHiTbS3hWaAX66LPR,"Keeps Me High","Keeps Me High","Angelus",2021-10-22,198000,21,killbottt,2024-04-16T09:49:45Z,"","High Voltage Recordings",0.471,0.974,5,-4.624,1,0.133,0.000422,0.107,0.122,0.136,139.931,4
5kIIbTpxEkv5uto9gI6ahW,"Lately","Written In The Stars","Roman Messer,Mike Zaloxx,Jennifer Rene",2021-11-26,262608,16,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance,vocal trance","Suanda Music",0.476,0.995,7,-2.989,1,0.106,0.00234,0.476,0.193,0.152,137.991,4
28CZ8elsKwKrM2EDJPiit5,"Terra Prime","Terra Prime","Ralphie B",2021-03-15,247733,16,killbottt,2024-04-16T09:49:45Z,"dutch trance,trance,uplifting trance","In Trance We Trust",0.379,0.998,11,-6.037,0,0.0957,0.00827,0.906,0.383,0.0388,140.02,4
5bD8XG3YK53gPg4G87272G,"Best Of You","Best Of You","GXD,Elle Vee",2021-09-17,160909,21,killbottt,2024-04-16T09:49:45Z,"","A State Of Trance",0.507,0.842,10,-4.892,0,0.0833,0.0914,0,0.378,0.273,132.005,4
06wXEk3M5CqOpeTvr0ssjD,"On The Other Side - Roger Shah & Yelow Uplifting Remix","On The Other Side (Remixes)","Sunlounger,Susie Ledge,Roger Shah,Yelow",2021-08-06,229565,21,killbottt,2024-04-16T09:49:45Z,"trance,vocal trance,progressive house,uplifting trance","FSOE",0.535,0.959,9,-5.025,0,0.0583,0.00169,0.00214,0.0915,0.329,137.995,4
5YLajakY9egbhDUIGoaPN2,"Last Goodbye","Last Goodbye","Luke Bond,BOND",2021-07-02,240000,31,killbottt,2024-04-16T09:49:45Z,"deep uplifting trance,progressive house,progressive trance,trance,uplifting trance","A State of Trance",0.45,0.97,4,-3.02,1,0.053,0.0189,0.102,0.273,0.187,137.958,4
0jS9Y3DVAIxcYLzJlyau50,"More Than Love - Craig Connelly Remix","More Than Love (Craig Connelly Remix)","Andy Moor,Somna,Linney,Craig Connelly",2021-06-11,241413,27,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","AVA White",0.51,0.99,8,-4.51,1,0.0479,0.00136,0.765,0.107,0.0971,137.992,4
4H1ua1D82da8b2WGa8mi9i,"Purpose","Purpose","BiXX,Christina Novelli",2022-02-18,236464,19,killbottt,2024-04-16T09:49:45Z,"trance,vocal trance","Nocturnal Knights Music",0.451,0.993,9,-4.778,0,0.353,0.0547,0.0988,0.272,0.0935,139.933,4
14eyeZFcjuKJlYfTSNXxkI,"Gravity - Daxson Remix","Gravity (Daxson Remix)","Aly & Fila,Deirdre McLaughlin,Daxson",2021-06-25,254142,28,killbottt,2024-04-16T09:49:45Z,"progressive house,trance,uplifting trance,progressive trance","FSOE",0.497,0.965,10,-5.379,1,0.108,0.017,0.0993,0.0765,0.142,140.022,4
29hOlxwEbJzfFEX1AO6BpL,"The One","The One","Rene Ablaze,Sarah de Warren",2021-04-09,174830,20,killbottt,2024-04-16T09:49:45Z,"dutch trance,progressive uplifting trance,uplifting trance,indie electropop","Nocturnal Knights Music",0.583,0.834,11,-6.798,0,0.0327,0.0221,0.0000278,0.332,0.219,137.982,4
5zWtK4Fk0LycpuVhTLCnCj,"Calm Before the Storm - BiXX Remix","Calm Before the Storm (BiXX Remix)","Ronski Speed,Lucy Saunders,BiXX",2021-02-12,232394,16,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Nocturnal Knights Music",0.457,0.995,9,-4.477,1,0.165,0.000339,0.123,0.0801,0.115,137.956,4
24h6ggAtvoB1byx53JnmE4,"Leave You Now","Written In The Stars","Roman Messer,Romy Wave",2021-11-26,189090,24,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.509,0.945,8,-4.297,1,0.0648,0.000369,0.00328,0.122,0.108,132.034,4
2gV9rEAaLzn0CZG6cBmsNx,"You'll Be OK - Jorn van Deynhoven Remix","You'll Be OK - Jorn van Deynhoven Remix","Jorn Van Deynhoven,Gareth Emery,Annabel",2021-03-12,213115,22,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance,edm,pop dance,progressive electro house","Gareth Emery",0.493,0.972,9,-4.505,0,0.0727,0.00418,0.442,0.639,0.258,138.018,4
4YVLViN0mA8AgefHSTCfZw,"The Way We Fall Apart - Radio Mix","The Way We Fall Apart","Tensteps,NOHC",2021-02-12,217463,18,killbottt,2024-04-16T09:49:45Z,"","inHarmony Music",0.501,0.926,1,-4.623,1,0.113,0.00486,0.508,0.311,0.33,138.05,4
4gNwkmK1BIXvVNkl2n2X4e,"In the Silence","In the Silence","Luminn,Roxanne Emery",2022-01-21,183111,18,killbottt,2024-04-16T09:49:45Z,"","AVA Recordings",0.542,0.973,7,-3.943,1,0.0407,0.00738,0.00106,0.113,0.265,135.03,4
20lG8GlV9zDJhxpgV7zyMk,"Crash","Crash","Mark Sixma,M6,ReOrder,Sydnee Carter",2021-08-20,171176,20,killbottt,2024-04-16T09:49:45Z,"dutch trance,progressive electro house,progressive house,trance,uplifting trance,deep uplifting trance,progressive trance","Who's Afraid Of 138?!",0.521,0.866,6,-6.675,1,0.0542,0.0193,0.000342,0.641,0.162,135.981,4
76ESrB0L9Tmw26RQT2tJsA,"Away From Home","Away From Home","Kiyoi & Eky,Ade DokQ,Angel Falls",2021-02-26,203755,16,killbottt,2024-04-16T09:49:45Z,"indonesian edm,progressive uplifting trance,uplifting trance","Suanda Voice",0.419,0.985,6,-5.565,0,0.0632,0.00064,0.873,0.73,0.039,137.942,4
1zYqr2WVIBsNEx229xdLoz,"The River","Written In The Stars","Roman Messer,Joe Jury",2021-11-26,260000,12,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.477,0.956,7,-4.1,0,0.159,0.00115,0.116,0.179,0.081,137.965,4
7p7a8B2rpk92FunLpUXbOc,"Shadow","Shadow","Metta & Glyde",2023-02-10,233998,5,killbottt,2024-04-16T09:49:45Z,"tech trance,uplifting trance","Fables",0.381,0.996,5,-7.592,0,0.168,0.00106,0.978,0.312,0.428,140.043,4
1wHMRqDcNy75XOf03yo0hx,"Foralskad","Foralskad","Rinaly",2019-02-15,200000,26,killbottt,2024-04-16T09:49:45Z,"tech trance","FSOE Fables",0.428,0.997,9,-4.478,0,0.0503,0.000717,0.899,0.402,0.12,137.989,4
2amkZVJTtBUyLXPNCLqp2r,"Impulse","Written In The Stars","Roman Messer,Davey Asprey",2021-11-26,227826,10,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance,progressive trance,trance,uplifting trance","Suanda Music",0.464,0.988,6,-3.763,0,0.0661,0.000743,0.933,0.659,0.223,138,4
5oyyVwPueMLLp2MMpRyTa9,"Lightspeed","Lightspeed","Matt Bukovski",2021-09-24,198315,32,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,trance,uplifting trance","Surrounded Audio",0.478,0.985,6,-6.65,0,0.0558,0.000697,0.87,0.438,0.214,137.99,4
6DkJdrcQiNpej6nOUNMfks,"I Would Do Anything","I Would Do Anything","Tasadi,Sarah de Warren",2021-12-17,224911,23,killbottt,2024-04-16T09:49:45Z,"indie electropop","Magik Muzik",0.539,0.555,7,-8.113,0,0.0347,0.305,0.000048,0.136,0.247,128.094,4
48gIJ2ep2zXRtH7DrBXWWs,"Red Light","Red Light","NoMosk",2021-09-10,159346,18,killbottt,2024-04-16T09:49:45Z,"russian trance","Future Sequence",0.376,0.962,0,-6.598,1,0.0471,0.00241,0.945,0.107,0.317,139.993,4
78uzjyD2o81WtS0cQ6lkhY,"Dive Into You","The Takeoff (Volume 1)","Tycoos,Mike Zaloxx,Sharon Valerona",2023-02-17,206956,1,killbottt,2024-04-16T09:49:45Z,"russian trance,uplifting trance","Lifting Force Music",0.417,0.989,6,-3.13,0,0.0417,0.0000889,0.499,0.0992,0.138,137.998,4
13ZVANTwv0ANny7vTMGcji,"Hurt","Hurt","Jeremy Vancaulart,Danyka Nadeau",2018-01-26,211412,35,killbottt,2024-04-16T09:49:45Z,"canadian electronic","Black Sunset Music",0.578,0.841,6,-4.434,1,0.0443,0.000366,0.0186,0.363,0.203,131.99,4
5GYiQ2K58xFgE4sA911sSY,"Change The World","Vocal Trance Hits","4 Strings,Sarah Russell",2022-10-14,188695,10,killbottt,2024-04-16T09:49:45Z,"dutch trance,trance,vocal trance","RNM Bundles",0.506,0.951,8,-8.976,0,0.108,0.00885,0.0462,0.072,0.0739,137.984,4
6MuObgPf8gL78nOtrMsGhK,"Drowning In Love","Drowning In Love","Norni,Eximinds,Alexandra Badoi",2020-11-02,182774,24,killbottt,2024-04-16T09:49:45Z,"progressive trance,russian trance,trance,uplifting trance","Eximinds Airlines",0.529,0.852,0,-4.673,0,0.0341,0.0391,0.00011,0.432,0.11,129.909,4
4sKLvnnXHJwzLuS5LSMxvp,"Better One - Roman Messer Remix","Better One (Roman Messer Remix)","Corti Organ,Sarah de Warren,Roman Messer",2020-07-10,234385,21,killbottt,2024-04-16T09:49:45Z,"indie electropop,progressive uplifting trance,russian trance","inHarmony Music",0.519,0.954,1,-5.973,0,0.0629,0.000204,0.751,0.617,0.0817,137.985,4
3scKaR895pWUKvmdQAlPPw,"Cool In My Disaster","Cool In My Disaster","Arctic Moon,Shuba",2019-07-19,254182,35,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Who's Afraid Of 138?!",0.49,0.956,7,-5.458,0,0.127,0.00244,0.00912,0.188,0.0393,138.008,4
0DwBNCpmS7FFq434qH7blo,"Beyond the Sky","Beyond The Sky","Darren O'Brien,Alex Holmes",2022-03-04,297041,9,killbottt,2024-04-16T09:49:45Z,"","High Voltage Recordings",0.465,0.951,7,-5.665,1,0.0699,0.00149,0.00536,0.393,0.0367,138.002,4
1OAdd9rQdCIebMQQViWqN8,"Place in the Stars","Place in the Stars","Craig Connelly,James Cottle",2021-10-01,273043,19,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Subculture",0.394,0.98,9,-5.101,1,0.0435,0.00179,0.943,0.0925,0.139,137.981,4
6BdKFKFL13SFX52GTWBBnL,"Survival","Survival","Matt Bukovski",2021-04-16,224347,23,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,trance,uplifting trance","Surrounded Audio",0.467,0.978,11,-7.207,0,0.0647,0.00033,0.913,0.465,0.218,137.99,4
0DsVTUIuQnee3d7oBiValW,"Say You're Mine","Say You're Mine","Paul Oakenfold,Nat Monday,Christina Novelli",2023-02-10,254015,26,killbottt,2024-04-16T09:49:45Z,"trance,vocal trance","Perfecto Records",0.583,0.92,11,-4.022,0,0.0301,0.000188,0.43,0.0772,0.32,133.996,4
1LJbqEICZeMOZ6OGjgeksi,"Nezuko","Nezuko","Shogun",2022-06-03,239062,12,killbottt,2024-04-16T09:49:45Z,"progressive house,trance,uplifting trance","Serendipity Muzik",0.574,0.879,5,-3.788,0,0.0474,0.0153,0.102,0.254,0.233,127.975,4
0VWxONjwAB5ECKUDKDfYD2,"Halcyon","True Hits, Vol. 8","Exouler",2022-07-01,220905,6,killbottt,2024-04-16T09:49:45Z,"russian trance,uplifting trance","Suanda True",0.406,0.992,1,-5.991,1,0.0988,0.00113,0.921,0.314,0.0784,138.02,4
486kIigU0isl1FM1jpvhw0,"Aludra","Aludra","Tranzvission,Exouler",2022-10-21,190303,13,killbottt,2024-04-16T09:49:45Z,"russian trance,uplifting trance","Suanda Music",0.311,0.997,11,-6.246,0,0.0959,0.000978,0.963,0.411,0.114,139.978,4
1FdAT82x8I3H262fbZ4Jzv,"Revenge","Revenge","Solar Vision,Airwalk3r",2022-01-21,162000,23,killbottt,2024-04-16T09:49:45Z,"","Future Sequence",0.45,0.959,10,-5.381,0,0.0531,0.000307,0.982,0.295,0.672,137.985,4
3r5YEsfO6wyyF5PjOp0NdS,"Dawn Of Day - Extended Mix","Dawn Of Day","Paul Denton",2020-05-08,438712,3,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,trance,uplifting trance","FSOE",0.562,0.989,1,-6.563,1,0.0495,0.000444,0.713,0.373,0.057,139.993,4
3UmL0TBQx9nF1yA29kWC9p,"Lullaby - NoMosk Remix","Lullaby (NoMosk Remix)","Roman Messer,Roxanne Emery,NoMosk",2020-05-01,213648,23,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.462,0.952,8,-5.041,1,0.0606,0.00523,0.0804,0.0856,0.152,140.004,4
0MZq7RVqGRM4B9la3HvrIZ,"Sen'jin - Extended Mix","Sen'jin","Kenny Palmer",2020-11-30,391000,3,killbottt,2024-04-16T09:49:45Z,"","Afterdark",0.44,0.99,6,-6.503,0,0.0833,0.000135,0.917,0.047,0.242,139.981,4
2CueIL3koGveZO29CKQco9,"Magnetic Field - Original Mix","Magnetic Field","Madwave",2021-01-08,187053,7,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,uplifting trance","ZYX Music",0.447,0.988,1,-5.886,1,0.0523,0.000257,0.936,0.402,0.352,138.009,4
1CQ8wGCgsmkJNa3lVEuImw,"Retaliation","Retaliation","Yoshi & Razner",2020-12-28,255857,9,killbottt,2024-04-16T09:49:45Z,"","Regenerate Records",0.392,0.999,4,-5.253,0,0.225,0.000365,0.977,0.387,0.0365,139.994,4
3PelFchfPll8SHpgyVqdPS,"Discovery","Discovery EP","Asteroid,Daylight",2016-12-23,449172,1,killbottt,2024-04-16T09:49:45Z,"uplifting trance","Extrema Global Music",0.666,0.932,5,-7.891,0,0.136,0.00226,0.171,0.686,0.0717,140.023,4
0P5lNSUGVoE6ZWfzhEA88w,"Up A Notch","Up A Notch","Allan Berndtz",2023-03-24,214285,4,killbottt,2024-04-16T09:49:45Z,"","ZYX Trance",0.411,0.998,7,-5.57,1,0.0822,0.000155,0.974,0.474,0.215,140.025,4
3kInv8FInHtNJJqipOzCJz,"Persefona","Persefona","RYDEX",2021-02-26,203478,12,killbottt,2024-04-16T09:49:45Z,"russian trance","Digital Society Recordings",0.425,0.995,6,-4.769,0,0.0525,0.000354,0.885,0.834,0.216,137.997,4
6Mey5QTJuXQmOKvtzd1w47,"Uncharted Waters","Uncharted Waters","BiXX",2021-01-08,210434,19,killbottt,2024-04-16T09:49:45Z,"","Monster Pure",0.355,0.986,7,-7.1,0,0.0824,0.000882,0.94,0.332,0.0567,138.01,4
4bfjC0kSgpn9ikGnyWrWNr,"Elements - Extended Mix","Elements","Exouler,RYDEX",2021-04-02,394800,3,killbottt,2024-04-16T09:49:45Z,"russian trance,uplifting trance","Nocturnal Knights Music",0.413,0.993,2,-6.936,1,0.0687,0.000139,0.928,0.387,0.514,137.984,4
2QeHddr3mpsPSqwM8OKA4o,"Cosmic Love","Cosmic Love","Nicolas Menicou",2022-08-19,271304,3,killbottt,2024-04-16T09:49:45Z,"","Regenerate Records",0.379,0.997,3,-3.753,0,0.106,0.000404,0.89,0.554,0.127,137.976,4
16LjcLOTRWt6NMQhdE1g5q,"I Love You","I Love You","Key4050,Plumb",2020-02-21,242391,41,killbottt,2024-04-16T09:49:45Z,"trance,ccm,christian alternative rock,christian music","Armind",0.537,0.987,7,-5.37,1,0.0712,0.00134,0.0652,0.455,0.171,137.99,4
17SISVZdesRwhCiXYHGO3p,"On Fire - Extended Mix","On Fire","Angelus",2022-04-15,420107,14,killbottt,2024-04-16T09:49:45Z,"","Regenerate Records",0.439,0.992,3,-6.407,0,0.0611,0.000202,0.85,0.745,0.19,140.019,4
6uEaTxDO5BbIOqp4oIB6Uv,"Adagio Hearts","Adagio Hearts","Artena",2022-01-07,264347,8,killbottt,2024-04-16T09:49:45Z,"","Digital Society Recordings",0.386,0.98,1,-5.733,0,0.0439,0.00000901,0.921,0.553,0.0472,137.987,4
0Me6LGJAAM1c9b5SrIfMFn,"Stronger Now","Stronger Now EP","Dim3nsion",2023-05-05,190476,18,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","A State of Trance",0.502,0.987,4,-4.621,1,0.0625,0.134,0.00504,0.207,0.132,126.004,4
1Y3rH662UDCRPkZe1KUOyM,"Missing You","Missing You","Gareth Emery,Maria Lynn",2023-03-10,197471,37,killbottt,2024-04-16T09:49:45Z,"edm,pop dance,progressive electro house,progressive house,trance","We'll Be OK",0.488,0.73,0,-5.106,1,0.0331,0.0315,0.000961,0.127,0.133,137.921,4
4cUesuPuvm6T8byBaCdK77,"Burned With Desire (Mixed) - Bryan Kearney Remix","A State of Trance 2023 - Mix 3: Who's Afraid of 138?! (Mixed by Armin van Buuren)","Armin van Buuren,Justine Suissa,Bryan Kearney",2023-04-28,183706,7,killbottt,2024-04-16T09:49:45Z,"dutch house,dutch trance,edm,pop dance,progressive house,trance,vocal trance,uplifting trance","A State of Trance",0.445,0.936,2,-9.432,1,0.0584,0.00461,0.0894,0.837,0.084,138.009,4
0h9k6B4dg0ZsPwyuSFMf4f,"Lifeline - Fisherman Remix","Lifeline (Fisherman Remix)","Andrew Rayel,Fisherman",2023-05-12,214090,4,killbottt,2024-04-16T09:49:45Z,"dutch house,edm,moldovan pop,progressive house,trance,progressive trance","Kontor Records",0.547,0.921,6,-3.789,1,0.0597,0.00819,0.0516,0.354,0.149,131.982,4
2xzpCKNNzBvUJdOlnsfXgP,"Vulnerable (Mixed) - Bogdan Vix & UUFO Remix","A State of Trance 2023 - Mix 3: Who's Afraid of 138?! (Mixed by Armin van Buuren)","Armin van Buuren,Vanessa Campagna,Bogdan Vix,UUFO",2023-04-28,194760,7,killbottt,2024-04-16T09:49:45Z,"dutch house,dutch trance,edm,pop dance,progressive house,trance,progressive trance,progressive uplifting trance,uplifting trance","A State of Trance",0.459,0.891,11,-8.891,0,0.0345,0.00116,0.0416,0.793,0.38,137.983,4
5tBruwMk6gB5IwNBJ4tGDS,"Unbroken - Extended Mix","Unbroken","Angelus,Liam Melly,JSKA",2023-05-26,424347,2,killbottt,2024-04-16T09:49:45Z,"","Nocturnal Knights Music",0.502,0.961,1,-7.611,1,0.044,0.000372,0.889,0.0322,0.218,138,4
2p91paLPfThoG3gnkIQPvz,"Like The Sun","Like The Sun","Arctic Moon,Jessica Lawrence",2020-07-17,279969,23,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","FSOE",0.466,0.968,11,-5.765,0,0.0762,0.000612,0.0346,0.131,0.0494,137.943,4
54qt0W69bdDuWRimXd7gXt,"From the Ashes - Paul van Dyk Remix","From The Ashes (Paul van Dyk Remix)","ILLENIUM,Skylar Grey,Paul van Dyk",2022-09-30,253714,28,killbottt,2024-04-16T09:49:45Z,"edm,melodic dubstep,pop dance,piano rock,viral pop,german techno,trance,uplifting trance","Warner Records",0.574,0.967,11,-5.562,0,0.0433,0.000219,0.0342,0.147,0.0418,140.018,4
1l1tWWqQc2lHmbg5r7iknD,"Black Hole - Giuseppe Ottaviani Remix","Black Hole (Giuseppe Ottaviani + Ferry Tayle Remixes)","Craig Connelly,Christina Novelli,Giuseppe Ottaviani",2023-01-13,241739,21,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance,vocal trance,italian trance","Black Hole Recordings",0.524,0.876,1,-7.107,0,0.0965,0.00561,0.0246,0.106,0.0366,137.891,4
6sdKjx7vqR50AY7KdVuK35,"Hold Onto This","Hold Onto This","Hel:sløwed,That Girl",2023-05-19,192000,32,killbottt,2024-04-16T09:49:45Z,"","A State of Trance",0.444,0.953,0,-3.728,1,0.0374,0.0303,0.607,0.346,0.0484,125.037,4
0G4Xb2xdqotD0iRCQ8yyiV,"Panta Rhei","A State Of Trance 2015","Armin van Buuren,Mark Sixma",2015-04-10,175621,19,killbottt,2024-04-16T09:49:45Z,"dutch house,dutch trance,edm,pop dance,progressive house,trance,progressive electro house,uplifting trance","Armada Music Albums",0.501,0.827,6,-5.612,0,0.0862,0.000281,0.879,0.408,0.109,129.992,4
6zeCtxxxdVsdVga3QtuwTy,"Restless Hearts","Restless Hearts","Mark Sixma,Emma Hewitt",2015-10-09,181846,21,killbottt,2024-04-16T09:49:45Z,"dutch trance,progressive electro house,progressive house,trance,uplifting trance,vocal trance","Armind",0.555,0.854,10,-4.342,0,0.041,0.00293,0.0000781,0.201,0.37,130.008,4
